iteration,b0,b1,b2,b3,q,r,loglik,predicted,var,actual
80,-0.16346234148792285,0.7173290059867712,0.21587433118345958,0.029551005512409613,-3.1463485876255453,-3.5895657656904563,-9730.029438268646,-4.5973455958370755,0.053221208677241436,-4.095960253303411
81,0.028544732069752485,0.7143443921194144,0.22459862333981417,0.06660139788907804,-3.0798832229674424,-3.651518541007066,-9733.245538091942,-4.3337935581411084,0.05583720111827251,-4.607986117327591
82,-0.16800111171236864,0.7052168297335095,0.22659440897150163,0.0297808603050035,-3.1098375790991546,-3.6290949142700475,-9730.2226022271,-4.5160045525312045,0.05432261789534901,-4.612243271929353
83,0.03619003954213741,0.7017271170135115,0.2417067001241926,0.06399853896130916,-3.0464232240804527,-3.6920029886118098,-9733.121366927844,-4.559313649978703,0.056914237670313894,-4.333271754824473
84,0.030502184115125196,0.6932201754948493,0.24978253701163752,0.06296995124061747,-3.0339144641814837,-3.7160524408011,-9732.695061561033,-4.420813972023683,0.057179562131968356,-4.444059030014705
85,-0.1717292812450829,0.7071878061966792,0.22670827918179465,0.026817749477332405,-3.1075693261953594,-3.6524120018815704,-9728.208586479248,-4.437360169956621,0.05431073825962071,-4.468927220141038
86,-0.2304426941780498,0.5276733556128643,0.36089905246405174,0.05877881476259993,-2.51655609046398,-19.501480896502002,-9729.791328597028,-4.474941018756578,0.08073718110679542,-4.518503011030505
87,0.025235398050096246,0.7181697528449086,0.2277385680928955,0.058913796272120955,-3.108820484933168,-3.6633009660545826,-9728.444497319015,-4.4878632362311,0.05449370090080728,-4.836036548929222
88,-0.1660309915831251,0.729820866940722,0.20524452979401053,0.026814815669008278,-3.196720176502018,-3.577997612032465,-9726.287919743014,-4.6454356671384165,0.05137403334591442,-4.578680760103219
89,-0.1665122468816953,0.7331383648821501,0.20210064610681705,0.026566885290755536,-3.1965472106481085,-3.5766561904194702,-9726.432024528025,-4.579228595666972,0.05147209849952859,-4.803747437495029
90,0.01320635249889571,0.775360200083248,0.17000110479435482,0.056843462405984285,-3.2770840776390253,-3.5078049233787114,-9728.054604021432,-4.68523105227745,0.04978958677327071,-4.841746710648547
91,-0.01232131374616378,0.7714205130848851,0.17667179213791456,0.04843313797978543,-3.292426696829884,-3.4989523299233216,-9727.019083782709,-4.743392254970602,0.0491537061469943,-4.5830002524373405
92,-0.16805185755562413,0.7358033990239041,0.2057133298597017,0.019922725639806023,-3.2385427412160768,-3.550346264509673,-9724.359882046227,-4.640720704459103,0.04998738474406107,-4.661631899863585
93,0.036064707207048394,0.7066824943630314,0.24783619054932707,0.053004086694189295,-3.0857419791014653,-3.703171390877827,-9726.68511792876,-4.658358593973277,0.05508284226730327,-4.511792096365582
94,-0.2400547119005663,0.5222508170213445,0.3773134830239229,0.045478942589392585,-2.538002588049898,-37.15057398943041,-9724.9383791184,-4.583501614546145,0.07902408590972156,-4.711247829612044
95,0.03527876289998419,0.6761693172748702,0.2755156713402469,0.055639692645510386,-2.9836071366218366,-3.849176722199033,-9726.984147245235,-4.662083588620673,0.05854709122227214,-4.7038468283707715
96,0.039700404001721284,0.6815824326254663,0.271239329115055,0.05550586130009938,-2.9989603474101214,-3.821705835871728,-9727.306093877743,-4.667418505323135,0.058039053721643315,-4.497022022459101
97,-0.17740710979374114,0.7196196895174445,0.22526433080075442,0.014328827326202918,-3.203616568604285,-3.59163572410141,-9723.228869305614,-4.563604429954041,0.050790014281992826,-4.470324084118501
98,-0.19640365072280574,0.6812265906963985,0.25801909671215584,0.015614758271702986,-3.0717272788409358,-3.7295291529984196,-9722.966397407534,-4.520661259076296,0.05495028247629693,-4.211460838853189
99,-0.17393787768579969,0.7495909835297705,0.19302479498523484,0.017191463013831353,-3.274489401051526,-3.527995476714649,-9723.695882788394,-4.37673592723969,0.049025102780066415,-4.661354776819167
100,-0.15392594481729485,0.8136517892263342,0.1317950260030456,0.018554396517174297,-3.5007458797243713,-3.3612328571527668,-9722.331292186946,-4.523359518309065,0.043779578882918294,-4.495648976505795
101,-0.2515304054736811,0.524959131828157,0.3675758393042531,0.04934179147627622,-2.5484468626276753,-33.174584812484724,-9724.686121951647,-4.477157624958756,0.07820303177918,-4.778904457033073
102,-0.17136667433338135,0.7603028951040087,0.18271079435913187,0.017433522722565632,-3.3379295559956885,-3.4902328150269146,-9721.461328523592,-4.623068256987738,0.0470900788956031,-4.618022472780067
103,-0.17125373493810886,0.7649948718446837,0.17752749456236894,0.017924984929384075,-3.3529893098747996,-3.4788358346507264,-9721.48701595969,-4.594889318735913,0.04672357281403544,-4.6741557949679295
104,0.06153233641679537,0.7281484102423904,0.2230307158061326,0.06191264232882576,-3.141964607092656,-3.652050320451991,-9726.135295713253,-4.638445612262818,0.05330525591744913,-4.402012542341066
105,0.04523243682469483,0.7146536506900251,0.23666304606157879,0.05805885187765548,-3.1044092017541156,-3.698476311970909,-9725.637280470428,-4.512684236658637,0.054388721354133356,-4.893142654493872
106,-0.1786184404126528,0.7465019933713268,0.19725777949209186,0.01499141705428387,-3.313959010154319,-3.5084619306732616,-9721.55912587903,-4.7008900703105905,0.047532914683400124,-4.7669057060454145
107,0.04253790601855459,0.708299051339683,0.24624162849651515,0.05432856215518494,-3.120069828365847,-3.6827301253940727,-9725.0608309387,-4.719064371476649,0.05365630536118299,-4.609244390687966
108,-0.1872343203445255,0.7246896012145019,0.2202297151751394,0.011999336993448635,-3.226971326104157,-3.5886969008368528,-9720.379973160256,-4.635179256034155,0.04993187501694389,-4.591484778230549
109,0.0391641928158703,0.7069643817608684,0.24700642632535602,0.0542475475953191,-3.0883338205806,-3.7250958042597517,-9724.442550171183,-4.622708237830672,0.05480239829456687,-4.741360648567992
110,-0.17783423955157462,0.7691376450720626,0.17268414873142993,0.017037638202744405,-3.3740672406364256,-3.4987217019289014,-9717.256023661606,-4.671753274886682,0.04585927172336387,-4.214091713659016
