iteration,b0,b1,b2,b3,q,loglik,predicted,var,actual
151,0.0005079348539942353,0.5162888291532175,0.42313110227650863,0.03132926156962454,0.4568577010325791,-9967.523093806014,-1.5770689029569558,0.2087237474873414,-1.7968414225057445
152,-0.00031251650699394497,0.5167711468735988,0.42397976809831106,0.030681463235510464,0.45703376237835674,-9967.664565935316,-1.6353648371167013,0.20888284815169497,0.3720111900227201
153,0.005523070663669721,0.5144558348297978,0.4207477238574738,0.02982346920685981,0.4652460283470342,-9976.752026416278,-0.5467604780882364,0.2164595565250871,-0.6958627564006813
154,0.0048363058996308515,0.5085163923572503,0.42985300048451514,0.02684720455472238,0.46465594122216713,-9975.914290058628,-0.897485690270139,0.2159080259593933,-1.658303330185012
155,0.0027862370827207265,0.5039183148118458,0.43458132348380435,0.028687932493426403,0.4658082312327507,-9977.092201746502,-1.2883244890562675,0.21698020673011395,-1.086314789817704
156,0.0025359590599295613,0.5045767479851342,0.43524404396955635,0.026915741526655684,0.4656486173262878,-9976.941642901185,-0.9934795850706538,0.21683120901725078,-0.7206941667012885
157,0.0038924271183808897,0.5041650532425974,0.4351729113157947,0.02653619659701415,0.46557994152720006,-9976.858284587857,-0.7306123511798084,0.2167675901745436,-0.6237062054864041
158,0.004860125437247885,0.5080493372485946,0.4297325506367927,0.02774008652181747,0.46518993364119277,-9976.634043881646,-0.7954613595188944,0.2164043976229715,-1.085213658553408
159,0.004380771489850282,0.5051636600824145,0.4338504051169108,0.02715541672969717,0.46429490956195807,-9975.970746925592,-1.0222315281128587,0.2155727494660966,0.3576050138895548
160,0.006522904863489986,0.508448701016452,0.4332449943293826,0.020856945336798605,0.46732099786654513,-9978.473390026782,-0.22038016579271114,0.2183924251196073,-0.1978265812365209
161,0.007706777066295427,0.507404515454825,0.4340128591694724,0.020988324428607964,0.46631620435479837,-9977.5722465342,-0.3459812883688849,0.2174541193504172,-1.0072932026937524
162,0.005705792052306643,0.5060043794290792,0.4321823441175313,0.02587869171823997,0.467297961002754,-9978.641346360697,-0.7046569463796712,0.21837030176156103,-0.09874867656442318
